day,d,bm,fl,dcl,ai,mle,mle50,op,bm_q,fl_q,dcl_q,ai_q,mle_q,mle50_q,op_q
0,85,54.46,29.93,43.4,54.46,54.46,54.46,50.28,101.79,183.55,138.67,101.79,101.79,101.79,115.73
1,98,121.96,73.19,100.77,117.37,121.92,121.92,113.56,101.69,182.49,137.11,89.87,101.79,101.79,115.73
2,84,175.44,101.72,142.5,172.56,175.39,175.39,162.84,101.72,184.88,139.98,96.03,101.79,101.79,115.73
3,113,246.57,159.62,213.74,234.52,246.64,246.64,241.12,101.61,183.69,138.35,88.52,101.79,101.79,115.73
4,82,298.06,185.07,252.12,287.29,299.46,299.46,288.4,101.68,188.47,143.3,97.44,97.27,97.27,115.73
5,83,350.59,211.97,292.43,343.65,353.97,353.97,336.68,101.56,187.02,140.33,88.81,94.98,94.98,115.73
6,74,394.16,230.19,324.05,391.42,399.98,399.98,375.96,101.44,185.94,138.85,87.44,93.29,93.29,115.73
7,93,456.78,267.85,375.36,447.04,465.06,465.06,434.24,101.27,184.45,138.19,79.46,92.97,92.97,115.73
8,88,514.41,300.45,421.54,508.53,524.78,524.78,487.52,101.25,184.68,138.78,87.84,94.26,94.26,115.73
9,137,585.23,382.12,517.16,573.66,590.31,590.31,568.54,101.18,184.4,137.99,93.05,93.6,93.6,115.73
10,118,656.1,442.87,592.48,644.24,656.54,656.54,649.55,101.24,190.84,143.13,100.83,94.63,94.63,115.73
11,108,727.02,492.96,656.95,717.16,723.44,723.44,722.83,101.31,193.05,144.91,104.18,95.56,95.56,115.73
12,116,797.98,550.79,728.2,792.45,790.93,790.93,803.84,101.38,193.88,148.4,107.55,96.42,96.42,115.73
13,139,868.99,631.2,822.14,870.12,858.99,858.99,884.85,101.44,195.32,149.96,110.96,97.22,97.22,115.73
14,102,940.05,673.51,878.18,937.8,927.57,927.57,952.13,101.5,198.96,152.08,114.41,97.97,97.97,115.73
15,73,982.58,686.85,904.83,978.69,970.97,970.97,990.41,101.57,198.87,153.55,107.04,98.67,98.67,115.73
16,104,1053.56,731.55,963.34,1043.26,1039.9,1039.9,1059.69,101.4,197.66,152.73,92.26,98.48,98.48,115.73
17,51,1074.12,723.22,968.51,1065.63,1061.15,1061.15,1075.98,101.46,197.77,152.23,95.44,99.18,99.18,115.73
18,58,1101.75,722.26,981.1,1099.22,1087.14,1087.14,1099.26,101.24,196.53,150.95,81.36,106.69,106.69,115.73
19,84,1155.44,747.68,1019.99,1156.24,1139.21,1139.21,1148.54,101.02,195.29,149.72,81.45,106.43,106.43,115.73
20,105,1226.09,794.28,1079.58,1215.46,1212.49,1212.49,1218.82,100.93,194.65,149.16,84.61,104.68,104.68,115.73
21,108,1296.79,843.79,1142.66,1287.26,1286.53,1286.53,1292.1,100.99,194.97,149.37,102.58,105.78,105.78,115.73
22,80,1346.47,865.17,1177.38,1333.16,1334.48,1334.48,1337.38,101.05,195.4,150.46,113.67,106.83,106.83,115.73
23,90,1406.19,923.68,1236.29,1393.45,1393.05,1393.05,1392.66,100.94,104.96,103.9,99.05,104.78,104.78,115.73
24,115,1476.82,997.16,1308.82,1458.35,1466.06,1466.06,1472.94,100.89,104.96,103.9,92.72,104.3,104.3,115.73
25,82,1528.53,1047.67,1359.74,1511.58,1516.5,1516.5,1520.22,100.95,104.96,103.9,95.9,105.2,105.2,115.73
26,65,1563.28,1081.18,1393.65,1546.84,1550.4,1550.4,1550.5,100.85,104.96,103.9,99.15,103.67,103.67,115.73
27,57,1590.07,1106.69,1419.57,1577.62,1576.62,1576.62,1572.78,100.67,104.96,103.9,87.4,102.58,102.58,115.73
28,51,1610.93,1126.2,1439.48,1606.46,1596.92,1596.92,1589.06,100.47,104.96,103.9,73.86,102.34,102.34,115.73
29,114,1681.12,1199.67,1512.02,1653.65,1668.69,1668.69,1668.34,100.27,104.96,103.9,67.42,102.53,102.53,115.73
30,87,1738.02,1255.19,1567.93,1710.97,1724.67,1724.67,1720.62,100.33,104.96,103.9,81.89,103.42,103.42,115.73
31,139,1808.21,1328.66,1640.46,1777.6,1796.68,1796.68,1801.63,100.27,104.96,103.9,95.17,102.88,102.88,115.73
32,105,1878.44,1402.14,1712.99,1850.79,1869.28,1869.28,1871.91,100.32,104.96,103.9,106.03,103.71,103.71,115.73
33,132,1948.7,1475.61,1785.52,1922.58,1942.43,1942.43,1952.93,100.38,104.96,103.9,102.56,104.5,104.5,115.73
34,55,1973.57,1499.12,1809.44,1945.83,1965.85,1965.85,1973.21,100.43,104.96,103.9,105.85,105.28,105.28,115.73
35,59,2002.5,1526.63,1837.35,1979.17,1993.45,1993.45,1997.49,100.24,104.96,103.9,85.51,104.67,104.67,115.73
36,141,2072.54,1600.11,1909.88,2030.69,2065.94,2065.94,2078.5,100.06,104.96,103.9,73.6,103.56,103.56,115.73
37,109,2142.62,1673.58,1982.41,2084.39,2138.96,2138.96,2152.78,100.11,104.96,103.9,76.71,104.32,104.32,115.73
38,105,2212.73,1747.06,2054.95,2152.13,2212.45,2212.45,2223.06,100.16,104.96,103.9,96.77,105.05,105.05,115.73
39,90,2272.67,1805.57,2113.86,2209.48,2270.16,2270.16,2278.34,100.21,104.96,103.9,108.84,107.63,107.63,115.73
40,26,2268.61,1800.08,2108.78,2205.69,2263.96,2263.96,2269.62,100.18,104.96,103.9,99.29,107.33,107.33,115.73
41,133,2338.64,1873.55,2181.31,2255.8,2341.31,2341.31,2350.63,100.03,104.96,103.9,71.58,110.5,110.5,115.73
42,107,2408.7,1947.03,2253.84,2308.11,2414.9,2414.9,2422.91,100.09,104.96,103.9,74.73,111.35,111.35,115.73
43,82,2460.66,1997.54,2304.75,2364.87,2462.94,2462.94,2470.19,100.14,104.96,103.9,84.16,113.21,113.21,115.73
44,86,2516.64,2052.05,2359.67,2419.52,2515.32,2515.32,2521.47,100.05,104.96,103.9,104.49,112.07,112.07,115.73
45,123,2586.64,2125.53,2432.2,2486.02,2593.19,2593.19,2602.49,100.0,104.96,103.9,95.01,111.25,111.25,115.73
46,93,2649.63,2187.04,2494.11,2549.54,2652.58,2652.58,2660.77,100.05,104.96,103.9,98.26,112.04,112.04,115.73
47,68,2687.61,2223.55,2531.03,2589.35,2687.04,2687.04,2694.05,100.04,104.96,103.9,93.97,111.81,111.81,115.73
48,148,2757.54,2297.02,2603.56,2651.03,2764.39,2763.07,2775.06,99.9,104.96,103.9,88.11,110.5,108.62,115.73
49,65,2792.56,2330.53,2637.48,2688.64,2796.02,2794.9,2805.34,99.94,104.96,103.9,91.3,111.23,110.58,115.73
50,111,2862.41,2404.01,2710.01,2745.28,2873.01,2871.07,2881.62,99.79,104.96,103.9,80.92,109.99,108.82,115.73
51,55,2887.46,2401.02,2720.46,2772.47,2894.8,2892.94,2901.9,99.84,193.28,148.78,92.71,110.69,110.44,115.73
52,102,2957.23,2445.86,2778.85,2826.2,2963.87,2962.05,2969.18,99.67,190.54,146.07,76.76,109.76,109.63,115.73
53,107,3027.04,2495.45,2841.71,2888.26,3037.71,3035.56,3041.46,99.72,191.37,143.8,88.65,110.56,111.65,115.73
54,104,3096.87,2541.69,2900.71,2952.53,3108.18,3105.86,3110.74,99.77,192.55,148.39,91.82,111.77,112.33,115.73
55,113,3166.74,2596.72,2968.49,3027.83,3186.91,3184.57,3189.02,99.81,193.23,150.37,107.57,112.48,114.3,115.73
56,81,3217.79,2619.33,3003.88,3075.56,3233.96,3230.38,3235.3,99.86,194.62,152.08,110.89,113.17,117.28,115.73
57,122,3287.63,2683.25,3080.98,3143.9,3312.55,3312.66,3316.32,99.78,193.6,150.33,97.63,112.26,117.54,115.73
58,98,3355.68,2722.57,3133.12,3211.66,3376.67,3375.4,3379.6,99.82,195.6,152.39,100.83,112.92,117.54,115.73
59,119,3425.58,2782.91,3206.01,3279.37,3455.77,3458.32,3460.61,99.85,195.52,152.45,96.73,113.0,118.46,115.73
60,102,3495.51,2825.84,3261.56,3348.41,3523.68,3524.78,3527.89,99.9,196.9,154.11,109.87,113.63,118.46,115.73
61,97,3562.53,2863.75,3311.57,3414.16,3586.48,3586.46,3590.17,99.94,196.97,154.4,104.14,113.99,117.75,115.73
62,65,3597.54,2869.73,3330.08,3449.29,3617.31,3616.49,3620.45,99.96,196.76,153.41,99.57,113.91,116.56,115.73
63,82,3649.59,2893.05,3365.97,3505.87,3665.42,3664.2,3667.73,99.83,195.59,153.37,84.76,112.97,114.3,115.73
64,146,3719.42,2980.59,3466.63,3564.14,3743.96,3742.9,3748.74,99.75,194.88,152.81,83.25,112.21,112.43,115.73
65,99,3788.48,3020.16,3518.9,3626.23,3809.13,3808.17,3813.02,99.8,198.08,155.99,88.71,112.79,112.43,115.73
66,70,3828.53,3030.77,3542.29,3665.24,3845.26,3844.08,3848.3,99.83,197.96,154.24,103.32,112.88,113.62,115.73
67,121,3898.33,3092.67,3617.57,3728.16,3923.66,3922.16,3929.32,99.71,197.01,154.82,89.89,112.0,111.54,115.73
68,91,3959.4,3124.26,3662.53,3791.27,3980.9,3978.87,3985.6,99.75,198.02,155.81,92.98,112.55,114.31,115.73
69,82,4011.48,3146.97,3698.39,3846.51,4029.24,4026.25,4032.88,99.74,197.63,154.29,89.19,112.18,115.41,115.73
70,133,4081.25,3220.87,3785.12,3912.83,4107.3,4106.99,4113.89,99.67,197.02,151.52,94.74,111.51,115.34,115.73
71,112,4151.04,3273.29,3850.45,3981.32,4185.69,4184.39,4191.17,99.71,198.6,155.42,97.85,112.03,115.34,115.73
72,96,4217.12,3309.6,3899.46,4046.83,4247.76,4245.81,4252.45,99.75,198.98,156.68,101.62,113.1,115.25,115.73
