day,d,bm,fl,dcl,ai,mle,mle50,op,bm_q,fl_q,dcl_q,ai_q,mle_q,mle50_q,op_q
0,62,14.69,-29.15,-5.49,14.69,14.69,14.69,12.0,94.63,182.3,134.98,94.63,94.63,94.63,100.0
1,57,24.53,-60.09,-14.4,34.21,24.37,24.37,19.0,94.31,175.88,131.82,74.95,94.63,94.63,100.0
2,152,71.5,6.4,48.26,69.67,71.68,71.68,69.0,93.94,171.03,125.32,70.92,94.63,94.63,100.0
3,115,118.47,29.58,96.66,106.56,119.0,119.0,119.0,93.94,183.63,133.2,73.78,94.63,94.63,100.0
4,68,139.5,3.91,95.98,130.79,136.14,136.14,137.0,93.94,187.34,137.36,87.54,101.71,101.71,100.0
5,108,186.35,19.78,136.68,172.63,182.98,182.98,187.0,93.69,184.26,134.6,83.68,93.67,93.67,100.0
6,132,233.2,58.63,200.22,215.97,231.33,231.33,237.0,93.69,186.3,136.91,86.68,96.69,96.69,100.0
7,63,249.35,26.47,192.65,234.13,244.63,244.63,250.0,93.69,190.33,141.15,89.68,99.4,99.4,100.0
8,131,296.05,63.79,254.48,276.11,291.32,291.32,300.0,93.41,187.36,138.34,83.96,93.39,93.39,100.0
9,124,342.76,92.52,307.64,319.58,339.08,339.08,350.0,93.41,190.55,141.67,86.95,95.52,95.52,100.0
10,49,345.05,45.16,284.66,323.61,339.35,339.35,349.0,93.41,192.71,143.95,89.94,97.47,97.47,100.0
11,72,370.55,22.56,286.67,354.72,364.17,364.17,371.0,93.01,189.2,139.98,81.78,94.34,94.34,100.0
12,98,416.96,26.71,315.37,392.34,409.48,409.48,419.0,92.82,187.7,138.6,75.24,90.61,90.61,100.0
13,87,457.55,19.71,332.86,431.43,450.36,450.36,456.0,92.82,188.0,139.02,78.19,92.25,92.25,100.0
14,126,503.93,51.9,389.49,478.83,496.48,496.48,506.0,92.77,187.63,138.75,94.8,92.24,92.24,100.0
15,114,550.32,71.17,433.16,529.39,543.33,543.33,556.0,92.77,189.46,140.67,101.14,93.7,93.7,100.0
16,140,596.71,115.93,502.28,581.52,590.87,590.87,606.0,92.77,190.47,141.75,104.25,95.08,95.08,100.0
17,94,643.09,113.59,524.26,621.83,636.67,636.67,650.0,92.77,192.68,144.03,107.38,96.39,96.39,100.0
18,103,689.48,120.35,555.31,671.74,685.59,685.59,700.0,92.77,192.49,143.9,99.83,97.85,97.85,100.0
19,104,735.86,127.98,587.22,723.19,735.15,735.15,750.0,92.77,192.72,144.19,102.88,99.1,99.1,100.0
20,103,782.25,134.5,617.97,773.21,785.3,785.3,800.0,92.77,192.98,144.5,105.96,100.3,100.3,100.0
21,82,817.86,167.23,651.25,801.98,816.57,816.57,832.0,92.77,98.54,97.43,106.45,101.45,101.45,100.0
22,112,864.2,216.5,699.97,849.56,866.26,866.26,882.0,92.68,98.54,97.43,95.16,99.37,99.37,100.0
23,165,910.55,265.77,748.68,898.63,916.45,916.45,932.0,92.68,98.54,97.43,98.13,100.39,100.39,100.0
24,145,956.89,315.04,797.4,949.68,967.14,967.14,982.0,92.68,98.54,97.43,102.1,101.37,101.37,100.0
25,101,1003.23,364.31,846.11,994.05,1016.98,1016.98,1032.0,92.68,98.54,97.43,113.25,102.31,102.31,100.0
26,76,1032.89,391.04,873.4,1016.95,1040.52,1040.52,1058.0,92.68,98.54,97.43,106.2,104.92,104.92,100.0
27,140,1079.16,440.31,922.11,1063.46,1091.64,1091.64,1108.0,92.55,98.54,97.43,93.02,102.24,102.24,100.0
28,93,1125.44,484.04,966.4,1108.51,1133.08,1133.08,1151.0,92.55,98.54,97.43,95.92,103.12,103.12,100.0
29,100,1171.71,533.31,1015.11,1156.52,1181.6,1181.6,1201.0,92.55,98.54,97.43,96.02,102.97,102.97,100.0
30,74,1199.44,558.04,1040.4,1176.02,1203.59,1203.59,1225.0,92.55,98.54,97.43,108.99,104.02,104.02,100.0
31,123,1245.64,607.31,1089.11,1223.15,1254.54,1254.54,1275.0,92.41,98.54,97.43,94.25,101.9,101.9,100.0
32,95,1291.85,653.04,1135.4,1269.1,1298.2,1298.2,1320.0,92.41,98.54,97.43,98.1,102.68,102.68,100.0
33,121,1338.05,702.31,1184.11,1316.15,1349.51,1349.51,1370.0,92.41,98.54,97.43,94.12,102.64,102.64,100.0
34,54,1345.85,707.04,1189.4,1315.84,1351.83,1351.83,1374.0,92.41,98.54,97.43,108.63,103.38,103.38,100.0
35,129,1391.91,756.31,1238.11,1359.54,1402.93,1402.93,1424.0,92.13,98.54,97.43,87.4,102.21,102.21,100.0
36,107,1437.97,805.58,1286.83,1405.17,1454.4,1454.4,1474.0,92.13,98.54,97.43,91.26,102.94,102.94,100.0
37,125,1484.04,854.85,1335.54,1452.22,1506.23,1506.23,1524.0,92.13,98.54,97.43,94.1,103.66,103.66,100.0
38,92,1529.97,897.58,1378.83,1486.64,1546.05,1546.05,1566.0,92.13,98.54,97.43,115.15,104.36,104.36,100.0
39,55,1538.91,903.31,1385.11,1489.41,1549.11,1549.11,1571.0,92.12,98.54,97.43,104.46,103.88,103.88,100.0
40,110,1584.84,952.58,1433.83,1531.91,1600.42,1600.42,1621.0,91.86,98.54,97.43,84.99,102.63,102.63,100.0
41,169,1630.77,1001.85,1482.54,1575.8,1652.07,1652.07,1671.0,91.86,98.54,97.43,87.79,103.29,103.29,100.0
42,61,1645.84,1013.58,1494.83,1587.65,1661.1,1661.1,1682.0,91.86,98.54,97.43,98.31,103.94,103.94,100.0
43,69,1669.02,1033.31,1515.11,1606.97,1678.93,1678.93,1701.0,91.64,98.54,97.43,99.36,102.34,102.34,100.0
44,131,1714.76,1082.58,1563.83,1650.07,1729.3,1729.3,1751.0,91.49,98.54,97.43,86.19,100.75,100.75,100.0
45,91,1760.02,1124.31,1606.11,1694.57,1769.63,1769.63,1792.0,91.49,98.54,97.43,89.01,101.35,101.35,100.0
46,118,1805.76,1173.58,1654.83,1746.69,1820.16,1820.16,1842.0,91.48,98.54,97.43,104.25,101.07,101.07,100.0
47,45,1805.02,1169.31,1651.11,1733.04,1814.34,1814.34,1837.0,91.48,98.54,97.43,117.3,101.64,101.64,100.0
48,112,1850.6,1218.58,1699.83,1778.23,1864.91,1865.24,1887.0,91.17,98.54,97.43,90.37,101.13,101.81,100.0
49,111,1896.19,1267.85,1748.54,1824.83,1915.77,1916.53,1937.0,91.17,98.54,97.43,93.21,101.72,102.57,100.0
50,130,1941.77,1317.12,1797.26,1872.86,1966.91,1967.04,1987.0,91.17,98.54,97.43,96.05,102.29,101.03,100.0
51,125,1987.36,1366.39,1845.97,1934.36,2018.34,2018.91,2037.0,91.17,98.54,97.43,123.0,102.86,103.72,100.0
52,98,2032.94,1415.12,1894.68,1969.2,2064.64,2063.44,2085.0,91.17,98.54,97.43,126.31,103.41,106.92,100.0
53,111,2078.53,1464.39,1943.4,2023.25,2116.56,2116.76,2135.0,91.17,98.54,97.43,113.9,103.85,106.64,100.0
54,115,2124.11,1513.66,1992.11,2078.33,2168.75,2170.09,2185.0,91.17,98.54,97.43,110.15,104.39,106.64,100.0
55,52,2130.53,1516.39,1995.4,2073.74,2168.29,2167.35,2187.0,91.17,98.54,97.43,113.18,104.92,109.46,100.0
56,113,2175.98,1565.66,2044.11,2123.41,2220.21,2220.92,2237.0,90.92,98.54,97.43,99.35,103.84,107.14,100.0
57,43,2173.53,1559.39,2038.4,2114.8,2211.03,2210.35,2230.0,90.92,98.54,97.43,103.22,104.36,107.14,100.0
58,82,2210.22,1592.12,2071.68,2154.99,2241.15,2238.21,2262.0,90.61,98.54,97.43,80.38,103.76,108.29,100.0
59,112,2255.5,1641.39,2120.4,2206.79,2292.58,2291.33,2312.0,90.56,98.54,97.43,103.61,102.86,106.25,100.0
60,111,2300.78,1690.66,2169.11,2260.09,2344.27,2344.46,2362.0,90.56,98.54,97.43,106.59,103.37,106.25,100.0
61,87,2342.5,1728.39,2207.4,2282.25,2379.33,2376.49,2399.0,90.56,98.54,97.43,129.69,103.87,109.94,100.0
62,103,2387.77,1777.66,2256.11,2329.06,2430.67,2424.07,2449.0,90.54,98.54,97.43,112.36,103.31,110.83,100.0
63,129,2433.04,1826.93,2304.83,2382.21,2482.77,2479.36,2499.0,90.54,98.54,97.43,106.3,104.19,110.58,100.0
64,118,2478.31,1876.2,2353.54,2436.86,2535.1,2535.71,2549.0,90.54,98.54,97.43,109.29,104.67,112.7,100.0
65,106,2523.58,1925.48,2402.26,2479.58,2587.68,2585.36,2599.0,90.54,98.54,97.43,126.56,105.15,112.7,100.0
66,65,2543.31,1941.2,2418.54,2484.62,2599.87,2594.05,2614.0,90.54,98.54,97.43,119.92,105.63,112.62,100.0
67,103,2588.5,1990.48,2467.26,2533.92,2650.7,2642.11,2664.0,90.39,98.54,97.43,98.59,104.34,109.89,100.0
68,80,2623.31,2021.2,2498.54,2563.17,2678.15,2666.55,2694.0,90.39,98.54,97.43,101.49,105.09,111.12,100.0
69,81,2659.14,2052.93,2530.83,2595.11,2707.06,2693.13,2725.0,90.32,98.54,97.43,98.11,104.18,108.85,100.0
70,117,2704.28,2102.2,2579.54,2648.94,2758.74,2746.52,2775.0,90.27,98.54,97.43,107.66,103.36,106.79,100.0
71,84,2743.14,2136.93,2614.83,2677.62,2790.84,2777.13,2809.0,90.27,98.54,97.43,110.65,103.79,106.79,100.0
72,187,2788.26,2186.2,2663.54,2730.56,2842.41,2830.57,2859.0,90.23,98.54,97.43,105.89,103.14,106.89,100.0
73,74,2817.14,2210.93,2688.83,2747.28,2864.64,2851.13,2883.0,90.23,98.54,97.43,114.56,103.55,106.89,100.0
74,80,2852.07,2241.66,2720.11,2778.28,2893.33,2878.76,2913.0,90.14,98.54,97.43,98.01,102.61,104.74,100.0
75,102,2897.12,2290.93,2768.83,2827.21,2944.27,2929.3,2963.0,90.08,98.54,97.43,97.86,101.87,102.92,100.0
76,81,2933.07,2322.66,2801.11,2857.84,2974.14,2958.55,2994.0,90.08,98.54,97.43,100.73,102.26,103.51,100.0
77,45,2933.06,2318.39,2797.4,2850.51,2968.35,2951.7,2989.0,90.03,98.54,97.43,104.66,101.58,103.7,100.0
78,115,2977.95,2367.66,2846.11,2894.48,3018.92,3002.59,3039.0,89.78,98.54,97.43,87.93,101.16,101.79,100.0
79,114,3022.84,2416.93,2894.83,2939.86,3069.69,3054.14,3089.0,89.78,98.54,97.43,90.77,101.54,103.09,100.0
