day,d,bm,fl,dcl,ai,mle,mle50,op,bm_q,fl_q,dcl_q,ai_q,mle_q,mle50_q,op_q
0,85,37.66,-13.01,10.66,37.66,37.66,37.66,35.0,94.69,196.02,148.68,94.69,94.69,94.69,100.0
1,82,72.36,-26.98,20.24,76.16,72.31,72.31,67.0,94.59,191.94,144.84,86.98,94.69,94.69,100.0
2,113,119.59,-8.43,62.27,118.19,119.66,119.66,117.0,94.47,188.89,141.94,84.06,94.69,94.69,100.0
3,72,144.36,-32.44,61.76,146.83,144.31,144.31,139.0,94.47,192.02,145.01,86.73,94.69,94.69,100.0
4,104,191.49,-22.64,94.52,187.87,196.22,196.22,189.0,94.25,188.4,142.49,82.07,104.17,104.17,100.0
5,88,232.36,-29.49,110.72,231.06,232.31,232.31,227.0,94.25,189.69,143.6,86.38,103.83,103.83,100.0
6,63,248.26,-60.94,102.38,249.53,244.79,244.79,240.0,94.2,188.91,142.68,89.06,101.03,101.03,100.0
7,90,291.31,-63.84,122.71,290.64,285.37,285.37,280.0,93.9,185.79,139.34,82.23,98.85,98.85,100.0
8,64,308.37,-92.68,117.13,312.2,300.68,300.68,294.0,93.87,185.69,139.16,84.89,97.37,97.37,100.0
9,99,355.17,-85.4,148.04,349.64,348.23,348.23,343.0,93.59,183.44,136.18,74.88,95.09,95.09,100.0
10,98,401.97,-79.52,177.56,392.73,396.87,396.87,391.0,93.59,184.23,136.96,86.17,97.28,97.28,100.0
11,116,448.77,-55.93,224.78,437.16,446.52,446.52,441.0,93.59,184.83,137.56,88.87,99.3,99.3,100.0
12,38,439.97,-111.21,193.14,425.89,433.94,433.94,429.0,93.59,186.56,139.28,98.53,101.16,101.16,100.0
13,96,486.52,-106.81,220.43,463.5,479.6,479.6,475.0,93.1,183.19,137.41,75.21,100.68,100.68,100.0
14,119,533.07,-79.62,270.56,502.45,529.59,529.59,525.0,93.1,183.63,137.76,77.9,99.98,99.98,100.0
15,45,531.52,-127.27,245.88,507.15,523.59,523.59,520.0,93.1,185.3,139.34,80.6,102.01,102.01,100.0
16,96,577.86,-122.72,273.92,550.05,569.7,569.7,566.0,92.69,182.9,135.92,85.79,99.77,99.77,100.0
17,114,624.21,-100.37,319.77,594.35,619.34,619.34,616.0,92.69,183.29,136.3,88.61,99.28,99.28,100.0
18,80,657.86,-112.62,331.03,628.64,648.77,648.77,646.0,92.69,184.5,137.49,91.42,101.14,101.14,100.0
19,93,704.15,-111.64,355.52,673.4,692.12,692.12,689.0,92.58,184.05,137.03,96.48,99.32,99.32,100.0
20,134,750.44,-69.75,420.93,719.62,741.46,741.46,739.0,92.58,184.21,137.17,92.44,98.68,98.68,100.0
21,103,796.73,-59.78,454.42,767.25,791.56,791.56,789.0,92.58,186.06,139.01,95.27,100.2,100.2,100.0
22,122,843.02,-31.05,506.69,818.21,842.38,842.38,839.0,92.58,186.53,139.46,101.91,101.66,101.66,100.0
23,135,889.31,10.11,571.38,871.18,893.91,893.91,889.0,92.58,187.69,140.61,105.95,103.05,103.05,100.0
24,152,935.6,67.49,642.46,925.61,946.11,946.11,939.0,92.58,189.25,142.16,108.86,104.4,104.4,100.0
25,130,981.89,101.84,700.54,981.5,998.95,998.95,989.0,92.58,191.3,143.85,111.8,105.69,105.69,100.0
26,87,1022.6,92.61,715.04,1011.11,1032.49,1032.49,1026.0,92.58,192.45,145.01,114.78,106.93,106.93,100.0
27,161,1068.87,157.57,787.36,1062.41,1085.18,1085.18,1076.0,92.54,192.09,144.65,102.59,105.4,105.4,100.0
28,160,1115.14,220.5,860.45,1115.12,1138.45,1138.45,1126.0,92.54,194.14,146.18,105.42,106.53,106.53,100.0
29,99,1161.41,221.48,885.62,1159.98,1183.64,1183.64,1175.0,92.54,196.03,147.66,108.27,107.62,107.62,100.0
30,127,1207.68,250.5,938.81,1215.79,1237.25,1237.25,1225.0,92.54,195.96,147.62,111.62,107.22,107.22,100.0
31,144,1253.95,296.14,1008.61,1273.07,1291.37,1291.37,1275.0,92.54,196.72,148.4,114.56,108.24,108.24,100.0
32,103,1300.21,300.18,1036.8,1317.29,1339.76,1339.76,1325.0,92.54,197.92,149.63,117.56,109.23,109.23,100.0
33,127,1346.48,328.22,1088.97,1373.8,1394.36,1394.36,1375.0,92.54,197.91,149.65,113.02,109.21,109.21,100.0
34,133,1392.75,361.95,1146.81,1431.79,1449.43,1449.43,1425.0,92.54,198.55,150.32,115.97,110.14,110.14,100.0
35,100,1439.02,362.29,1171.26,1472.29,1493.91,1493.91,1475.0,92.54,199.32,151.11,118.99,111.05,111.05,100.0
36,129,1485.29,414.54,1223.09,1529.63,1549.2,1549.2,1525.0,92.54,104.51,103.67,114.68,110.58,110.58,100.0
37,99,1531.56,461.29,1270.26,1569.8,1592.48,1592.48,1574.0,92.54,104.51,103.67,117.66,111.43,111.43,100.0
38,82,1567.29,491.03,1300.43,1597.5,1619.06,1619.06,1606.0,92.54,104.51,103.67,108.6,110.85,110.85,100.0
39,116,1613.52,543.29,1352.26,1649.08,1673.71,1673.71,1656.0,92.46,104.51,103.67,103.15,109.3,109.3,100.0
40,112,1659.75,595.54,1404.09,1702.03,1728.74,1728.74,1706.0,92.46,104.51,103.67,105.92,110.07,110.07,100.0
41,103,1705.98,646.29,1455.26,1747.57,1776.33,1776.33,1756.0,92.46,104.51,103.67,114.93,110.81,110.81,100.0
42,122,1752.21,698.54,1507.09,1806.1,1831.67,1831.67,1806.0,92.46,104.51,103.67,117.06,110.68,110.68,100.0
43,94,1798.44,740.29,1549.26,1840.08,1869.98,1869.98,1850.0,92.46,104.51,103.67,120.04,111.39,111.39,100.0
44,90,1842.21,778.03,1587.43,1875.82,1904.72,1904.72,1890.0,92.46,104.51,103.67,108.51,110.51,110.51,100.0
45,109,1888.43,830.29,1639.26,1927.55,1958.98,1958.98,1940.0,92.44,104.51,103.67,103.46,109.48,109.48,100.0
46,73,1915.21,851.03,1660.43,1947.45,1977.02,1977.02,1963.0,92.44,104.51,103.67,106.2,109.92,109.92,100.0
47,58,1927.05,856.77,1666.59,1954.97,1980.69,1980.69,1971.0,92.31,104.51,103.67,100.96,108.65,108.65,100.0
48,76,1957.01,880.52,1690.76,1985.95,2002.83,2003.6,1997.0,92.08,104.51,103.67,90.04,107.73,106.17,100.0
49,103,2003.0,931.26,1741.93,2027.19,2052.54,2054.08,2047.0,91.97,104.51,103.67,82.48,106.58,105.04,100.0
50,104,2048.99,983.0,1793.76,2075.28,2103.25,2105.8,2097.0,91.97,104.51,103.67,96.18,106.59,104.56,100.0
51,81,2084.0,1011.75,1822.93,2099.68,2130.92,2133.99,2128.0,91.97,104.51,103.67,113.2,106.64,105.63,100.0
52,154,2129.95,1064.0,1874.76,2151.82,2183.79,2186.8,2178.0,91.9,104.51,103.67,104.28,105.72,105.61,100.0
53,99,2175.9,1110.75,1921.93,2197.3,2229.64,2232.99,2227.0,91.9,104.51,103.67,107.04,106.29,105.61,100.0
54,96,2221.85,1154.49,1966.09,2242.5,2272.61,2275.61,2273.0,91.9,104.51,103.67,101.6,106.05,106.75,100.0
55,100,2267.8,1202.23,2014.26,2288.65,2319.77,2322.33,2323.0,91.9,104.51,103.67,107.7,105.68,106.57,100.0
56,90,2311.85,1239.98,2052.43,2327.44,2357.01,2358.73,2363.0,91.9,104.51,103.67,102.41,105.52,107.2,100.0
57,68,2333.9,1255.72,2068.59,2346.35,2372.53,2372.64,2381.0,91.89,104.51,103.67,98.18,104.96,108.17,100.0
58,118,2379.77,1307.98,2120.43,2389.93,2424.62,2426.52,2431.0,91.74,104.51,103.67,87.16,104.17,107.76,100.0
59,88,2421.9,1343.72,2156.59,2431.75,2460.28,2459.39,2469.0,91.74,104.51,103.67,92.36,104.67,110.26,100.0
60,69,2445.05,1360.46,2173.76,2454.61,2477.23,2474.08,2488.0,91.71,104.51,103.67,92.28,104.11,108.61,100.0
61,112,2490.83,1412.72,2225.59,2500.49,2528.91,2527.45,2538.0,91.57,104.51,103.67,91.76,103.36,106.73,100.0
62,167,2536.62,1464.98,2277.43,2547.7,2580.83,2580.81,2588.0,91.57,104.51,103.67,94.42,103.83,106.73,100.0
63,96,2582.41,1508.72,2321.59,2594.43,2624.68,2621.78,2634.0,91.57,104.51,103.67,98.53,104.29,110.05,100.0
64,150,2628.19,1560.98,2373.43,2645.81,2676.7,2676.84,2684.0,91.57,104.51,103.67,102.75,104.03,110.11,100.0
65,108,2673.98,1613.23,2425.26,2698.54,2728.93,2729.78,2734.0,91.57,104.51,103.67,105.46,104.47,110.11,100.0
66,125,2719.76,1665.49,2477.09,2752.63,2781.38,2786.12,2784.0,91.57,104.51,103.67,108.18,104.9,112.66,100.0
67,154,2765.55,1717.75,2528.93,2808.51,2834.05,2843.21,2834.0,91.57,104.51,103.67,111.77,105.33,114.19,100.0
68,30,2749.76,1695.49,2507.09,2781.24,2811.17,2816.12,2814.0,91.57,104.51,103.67,114.55,105.75,114.19,100.0
69,142,2795.37,1747.75,2558.93,2823.21,2864.36,2874.06,2864.0,91.21,104.51,103.67,83.96,106.37,115.89,100.0
70,96,2840.97,1791.49,2603.09,2866.52,2906.94,2911.14,2910.0,91.21,104.51,103.67,86.61,106.83,117.84,100.0
71,136,2886.58,1843.75,2654.93,2911.15,2960.21,2969.16,2960.0,91.21,104.51,103.67,89.26,106.53,116.05,100.0
72,31,2871.97,1822.49,2634.09,2882.1,2937.72,2942.14,2941.0,91.21,104.51,103.67,120.08,106.97,116.05,100.0
73,89,2915.54,1859.23,2671.26,2926.12,2973.13,2973.82,2980.0,90.86,104.51,103.67,88.03,107.19,114.62,100.0
74,34,2904.12,1840.98,2653.43,2914.75,2953.79,2951.5,2964.0,90.85,104.51,103.67,90.74,106.66,112.65,100.0
75,176,2949.38,1893.23,2705.26,2949.4,3007.04,3006.85,3014.0,90.52,104.51,103.67,69.31,106.5,110.7,100.0
76,129,2994.64,1945.49,2757.09,3000.29,3060.53,3062.2,3064.0,90.52,104.51,103.67,101.78,106.98,110.7,100.0
77,90,3039.38,1983.23,2795.26,3037.97,3096.81,3095.85,3104.0,90.52,104.51,103.67,104.65,107.45,112.7,100.0
78,94,3084.64,2024.98,2837.43,3074.11,3137.32,3134.44,3148.0,90.52,104.51,103.67,115.72,106.97,110.82,100.0
79,158,3129.9,2077.23,2889.26,3126.88,3190.64,3189.04,3198.0,90.52,104.51,103.67,105.55,106.63,109.2,100.0
80,126,3175.16,2129.49,2941.09,3181.11,3244.18,3244.39,3248.0,90.52,104.51,103.67,108.45,107.08,110.7,100.0
81,56,3185.9,2133.23,2945.26,3178.98,3246.41,3245.04,3254.0,90.52,104.51,103.67,116.25,107.53,110.7,100.0
82,67,3207.73,2147.98,2960.43,3195.7,3260.01,3257.9,3271.0,90.33,104.51,103.67,100.56,106.8,108.28,100.0
83,137,3252.84,2200.23,3012.26,3238.91,3313.03,3311.54,3321.0,90.2,104.51,103.67,86.41,106.03,107.27,100.0
84,57,3264.73,2204.98,3017.43,3251.32,3316.8,3314.9,3328.0,90.2,104.51,103.67,89.19,106.46,107.27,100.0
85,136,3309.75,2257.23,3069.26,3299.14,3369.67,3367.36,3378.0,90.02,104.51,103.67,95.64,105.73,104.91,100.0
86,174,3354.76,2309.49,3121.09,3353.97,3422.75,3420.48,3428.0,90.02,104.51,103.67,109.66,106.16,106.24,100.0
87,37,3346.75,2294.23,3106.26,3334.65,3406.46,3404.36,3415.0,90.02,104.51,103.67,112.63,106.58,106.24,100.0
88,116,3391.62,2346.49,3158.09,3382.41,3459.57,3456.99,3465.0,89.74,104.51,103.67,95.52,106.23,105.25,100.0
89,63,3409.75,2357.23,3169.26,3396.22,3469.24,3466.35,3478.0,89.74,104.51,103.67,98.39,106.65,107.28,100.0
90,150,3454.55,2409.49,3221.09,3438.02,3522.19,3518.74,3528.0,89.6,104.51,103.67,83.6,105.89,104.78,100.0
91,128,3499.35,2461.75,3272.93,3493.84,3575.34,3571.12,3578.0,89.6,104.51,103.67,111.64,106.3,104.78,100.0
92,136,3544.15,2514.0,3324.76,3551.18,3628.69,3624.17,3628.0,89.6,104.51,103.67,114.68,106.71,106.09,100.0
93,124,3588.95,2566.26,3376.59,3610.39,3682.25,3677.22,3678.0,89.6,104.51,103.67,129.56,107.12,106.09,100.0
94,98,3633.75,2612.0,3422.76,3645.84,3726.49,3721.32,3726.0,89.6,104.51,103.67,125.11,107.52,107.8,100.0
95,99,3678.55,2658.75,3469.93,3688.3,3771.81,3766.15,3775.0,89.6,104.51,103.67,113.08,107.37,108.33,100.0
96,92,3723.35,2698.49,3510.09,3727.59,3810.18,3804.02,3817.0,89.6,104.51,103.67,105.42,107.26,108.27,100.0
97,106,3768.15,2750.75,3561.93,3777.49,3862.72,3855.49,3867.0,89.6,104.51,103.67,99.81,106.92,109.05,100.0
98,73,3796.35,2771.49,3583.09,3794.62,3882.18,3872.93,3890.0,89.6,104.51,103.67,111.75,107.08,111.12,100.0
99,95,3841.11,2814.23,3626.26,3839.36,3923.97,3912.41,3935.0,89.52,104.51,103.67,100.51,106.43,111.05,100.0
100,61,3857.35,2822.98,3635.43,3850.27,3931.87,3917.95,3946.0,89.52,104.51,103.67,100.19,106.2,110.92,100.0
101,53,3865.66,2823.72,3636.59,3861.2,3932.09,3916.15,3949.0,89.38,104.51,103.67,84.14,105.56,109.61,100.0
102,75,3896.07,2846.46,3659.76,3894.35,3954.6,3936.65,3974.0,89.2,104.51,103.67,83.69,104.98,108.99,100.0
103,67,3918.5,2861.21,3674.93,3921.56,3969.39,3950.38,3991.0,89.13,104.51,103.67,79.6,104.41,106.54,100.0
104,85,3958.99,2893.95,3708.09,3963.85,4002.48,3982.62,4026.0,89.02,104.51,103.67,85.42,103.82,105.52,100.0
105,37,3951.5,2878.7,3693.26,3954.51,3987.76,3967.02,4013.0,89.0,104.51,103.67,92.67,103.44,105.2,100.0
106,124,3995.87,2930.95,3745.09,3991.46,4039.32,4018.93,4063.0,88.75,104.51,103.67,73.9,103.1,103.83,100.0
107,78,4029.5,2956.7,3771.26,4028.97,4065.59,4044.08,4091.0,88.75,104.51,103.67,80.99,103.46,105.71,100.0
108,99,4073.84,3003.44,3818.43,4067.51,4113.1,4090.05,4140.0,88.69,104.51,103.67,77.08,102.98,106.07,100.0
109,87,4116.5,3038.18,3853.59,4105.24,4148.62,4124.64,4177.0,88.69,104.51,103.67,98.54,102.96,104.8,100.0
110,102,4160.84,3087.93,3903.76,4151.08,4199.29,4174.21,4227.0,88.69,104.51,103.67,91.69,102.65,104.86,100.0
111,95,4205.18,3130.67,3946.93,4198.27,4242.93,4216.04,4272.0,88.69,104.51,103.67,95.64,102.72,106.34,100.0
112,76,4236.84,3154.41,3971.09,4228.03,4267.63,4239.65,4298.0,88.69,104.51,103.67,92.47,102.59,104.79,100.0
113,81,4273.52,3183.16,4000.26,4265.13,4297.56,4269.37,4329.0,88.63,104.51,103.67,87.8,102.15,102.56,100.0
114,140,4317.82,3235.41,4052.09,4306.4,4348.45,4320.42,4379.0,88.59,104.51,103.67,82.54,101.78,102.1,100.0
115,79,4352.52,3262.16,4079.26,4342.57,4376.4,4348.37,4408.0,88.59,104.51,103.67,85.66,102.1,102.1,100.0
116,73,4381.25,3282.9,4100.43,4372.6,4398.55,4370.77,4431.0,88.55,104.51,103.67,85.94,101.71,101.21,100.0
117,63,4400.01,3293.64,4111.59,4395.16,4410.91,4384.24,4444.0,88.47,104.51,103.67,80.88,101.27,99.05,100.0
118,115,4444.19,3345.9,4163.43,4431.09,4461.31,4432.62,4494.0,88.36,104.51,103.67,71.85,100.8,96.76,100.0
119,35,4435.01,3328.64,4146.59,4427.62,4445.76,4417.57,4479.0,88.36,104.51,103.67,76.92,101.1,100.1,100.0
120,127,4479.07,3346.25,4198.09,4459.62,4496.18,4466.31,4529.0,88.12,218.79,151.01,63.98,100.84,97.47,100.0
121,155,4523.13,3391.72,4268.61,4496.02,4546.75,4515.74,4579.0,88.12,219.05,168.97,72.8,101.14,98.87,100.0
122,126,4567.19,3406.92,4308.73,4533.87,4597.48,4565.18,4629.0,88.12,221.61,171.75,75.71,101.45,98.87,100.0
123,127,4611.25,3423.15,4349.8,4580.18,4648.35,4616.36,4679.0,88.12,221.54,171.87,92.61,101.75,102.37,100.0
124,127,4655.3,3439.38,4390.77,4627.98,4699.37,4668.47,4729.0,88.12,221.55,172.05,95.59,102.04,104.22,100.0
125,53,4664.25,3381.6,4357.67,4631.69,4701.2,4667.46,4732.0,88.12,221.56,172.2,98.58,102.34,108.02,100.0
126,83,4703.27,3356.13,4356.82,4671.83,4733.26,4697.93,4765.0,87.96,216.94,167.71,80.28,101.88,105.06,100.0
127,99,4747.23,3347.81,4373.06,4713.44,4781.48,4745.43,4814.0,87.94,214.63,165.51,83.21,101.56,103.01,100.0
128,114,4791.2,3355.08,4404.84,4756.51,4832.27,4797.19,4864.0,87.94,213.47,164.45,86.15,101.57,103.53,100.0
129,175,4835.17,3423.47,4486.98,4808.64,4883.2,4849.83,4914.0,87.94,213.22,164.28,104.27,101.86,105.28,100.0
130,97,4879.14,3412.45,4500.66,4852.0,4929.13,4894.19,4961.0,87.94,216.04,166.65,107.28,102.14,105.28,100.0
131,75,4910.17,3380.01,4492.86,4876.55,4953.08,4917.28,4986.0,87.94,214.88,165.59,100.89,102.1,103.82,100.0
132,101,4954.11,3374.6,4512.05,4921.17,5003.23,4966.08,5036.0,87.88,212.83,163.62,89.23,101.7,104.41,100.0
133,61,4971.17,3329.56,4491.57,4936.09,5013.35,4974.22,5047.0,87.88,212.08,162.96,92.15,101.75,105.71,100.0
134,152,5015.06,3376.69,4563.23,4977.17,5064.01,5025.76,5097.0,87.77,209.73,160.68,82.15,101.32,103.07,100.0
135,75,5046.17,3346.09,4557.12,5005.32,5088.22,5047.79,5122.0,87.77,211.21,162.23,93.68,101.59,105.94,100.0
136,115,5090.03,3356.28,4591.77,5047.54,5138.82,5099.59,5172.0,87.71,209.61,160.7,84.43,101.21,103.61,100.0
137,117,5133.89,3368.47,4628.39,5096.4,5189.56,5151.4,5222.0,87.71,209.62,160.76,97.71,101.48,103.61,100.0
138,157,5177.74,3420.63,4704.95,5146.73,5240.43,5204.96,5272.0,87.71,209.69,160.88,100.66,101.74,107.13,100.0
139,144,5221.6,3459.06,4767.76,5201.65,5291.44,5258.53,5322.0,87.71,211.14,162.38,109.85,102.01,107.13,100.0
140,115,5265.46,3468.03,4801.08,5258.09,5342.57,5313.54,5372.0,87.71,212.06,163.35,112.88,102.26,110.02,100.0
141,103,5309.31,3465.04,4822.42,5303.13,5393.83,5361.53,5422.0,87.71,211.98,163.32,115.93,102.52,110.02,100.0
142,99,5353.17,3458.27,4839.97,5347.77,5441.44,5406.23,5471.0,87.71,211.53,162.91,108.71,102.78,108.6,100.0
143,39,5348.31,3439.12,4797.76,5335.49,5429.05,5391.71,5460.0,87.71,116.3,162.41,102.55,102.78,107.04,100.0
144,91,5392.07,3471.97,4808.68,5374.71,5468.8,5430.6,5501.0,87.51,116.3,160.17,78.43,102.51,104.22,100.0
145,135,5435.83,3530.12,4863.9,5417.53,5519.97,5482.63,5551.0,87.51,116.3,159.55,85.63,102.35,104.06,100.0
146,63,5455.07,3534.97,4846.81,5434.64,5531.67,5492.8,5564.0,87.51,116.3,160.18,91.77,102.6,105.67,100.0
147,68,5479.36,3544.82,4835.4,5452.48,5548.59,5508.36,5582.0,87.41,116.3,158.83,100.33,102.18,104.87,100.0
148,121,5523.03,3602.97,4877.55,5495.73,5599.47,5560.23,5632.0,87.34,116.3,157.69,86.52,101.77,103.74,100.0
149,73,5552.36,3617.82,4871.57,5524.02,5621.46,5580.13,5655.0,87.34,116.3,157.96,89.42,102.02,106.2,100.0
150,83,5591.72,3642.67,4876.06,5561.77,5653.64,5610.38,5688.0,87.28,116.3,157.02,90.51,101.65,105.51,100.0
151,135,5635.35,3700.82,4932.87,5609.66,5704.33,5663.49,5738.0,87.26,116.3,156.37,95.78,101.39,106.22,100.0
152,87,5678.72,3729.67,4965.05,5647.3,5740.52,5695.75,5775.0,87.26,116.3,109.65,98.72,101.62,109.47,100.0
153,102,5722.35,3773.51,5012.23,5695.95,5791.23,5742.81,5825.0,87.26,116.3,109.65,97.31,101.42,109.89,100.0
154,101,5765.98,3816.36,5058.4,5745.57,5841.4,5788.18,5875.0,87.26,116.3,109.65,102.75,101.66,111.25,100.0
155,65,5787.35,3823.21,5068.58,5760.94,5855.54,5797.19,5890.0,87.26,116.3,109.65,99.27,101.71,111.97,100.0
156,91,5830.94,3856.06,5104.76,5805.31,5895.88,5831.7,5931.0,87.17,116.3,109.65,88.74,101.33,112.97,100.0
157,102,5874.53,3899.91,5151.93,5851.13,5946.48,5878.29,5981.0,87.17,116.3,109.65,91.64,101.2,110.82,100.0
158,109,5918.11,3950.76,5206.11,5898.7,5997.19,5931.43,6031.0,87.17,116.3,109.65,95.13,101.43,111.74,100.0
159,64,5938.53,3956.61,5215.29,5907.97,6010.36,5939.25,6045.0,87.17,116.3,109.65,109.46,101.65,112.34,100.0
160,79,5973.99,3977.45,5239.47,5941.31,6038.73,5962.39,6074.0,87.08,116.3,109.65,91.32,101.28,111.73,100.0
161,88,6017.51,4007.3,5272.64,5983.43,6076.23,5994.88,6112.0,87.05,116.3,109.65,84.24,100.99,111.02,100.0
162,106,6061.04,4055.15,5323.82,6026.98,6126.64,6045.47,6162.0,87.05,116.3,109.65,87.1,100.82,110.82,100.0
163,124,6104.57,4113.3,5378.64,6079.54,6177.16,6101.47,6212.0,87.05,116.3,109.65,105.12,101.04,112.0,100.0
164,123,6148.09,4171.45,5433.47,6135.62,6227.79,6158.77,6262.0,87.05,116.3,109.65,112.17,101.26,114.61,100.0
165,63,6167.57,4176.3,5441.64,6141.03,6240.05,6164.47,6275.0,87.05,116.3,109.65,115.18,101.47,114.61,100.0
166,35,6159.08,4153.15,5421.82,6128.62,6224.5,6142.36,6260.0,86.96,116.3,109.65,94.82,101.11,114.22,100.0
167,94,6202.47,4189.0,5461.0,6164.63,6268.03,6179.47,6304.0,86.77,116.3,109.65,72.03,100.94,113.78,100.0
168,71,6230.08,4201.85,5477.18,6198.19,6288.59,6193.04,6325.0,86.77,116.3,109.65,74.9,100.87,114.86,100.0
169,62,6248.73,4159.6,5484.35,6216.2,6300.32,6199.08,6337.0,86.71,208.49,109.65,87.98,100.55,111.92,100.0
170,108,6292.04,4165.71,5537.53,6264.32,6350.42,6250.63,6387.0,86.62,203.78,109.65,96.24,100.2,112.89,100.0
171,101,6335.35,4164.87,5583.71,6313.91,6400.62,6295.93,6437.0,86.62,203.69,109.65,99.19,100.41,111.41,100.0
172,92,6378.66,4155.33,5597.21,6354.2,6442.31,6333.09,6479.0,86.62,203.07,156.99,103.44,100.62,109.67,100.0
173,104,6421.97,4158.38,5632.13,6405.54,6492.58,6383.26,6529.0,86.62,201.9,138.16,105.32,100.53,107.67,100.0
174,83,6461.66,4140.53,5645.5,6437.54,6525.21,6413.16,6562.0,86.62,201.69,139.26,101.99,100.73,106.19,100.0
175,84,6502.35,4124.44,5660.21,6475.2,6558.95,6445.12,6596.0,86.61,200.19,138.58,92.69,100.52,104.09,100.0
176,93,6545.65,4117.98,5684.18,6520.52,6601.79,6485.65,6639.0,86.6,198.93,138.06,90.64,100.31,104.93,100.0
177,123,6588.95,4141.82,5738.08,6567.51,6651.92,6538.26,6689.0,86.6,198.3,138.21,93.98,100.24,105.22,100.0
178,51,6596.65,4093.16,5718.97,6566.9,6652.69,6535.81,6690.0,86.6,199.32,140.22,103.22,100.44,106.9,100.0
179,85,6638.42,4079.84,5735.09,6609.03,6687.63,6568.73,6725.0,86.47,196.64,137.76,85.73,100.14,104.16,100.0
180,123,6681.65,4104.93,5789.36,6650.3,6737.61,6619.83,6775.0,86.46,195.83,137.46,82.53,99.96,102.2,100.0
181,5,6643.42,4011.51,5724.77,6612.59,6692.53,6572.91,6730.0,86.46,196.83,139.19,85.41,100.16,103.84,100.0
182,100,6686.51,4015.21,5757.34,6649.17,6742.26,6621.3,6780.0,86.17,192.6,134.84,73.15,100.54,103.22,100.0
183,148,6729.59,4066.87,5825.06,6687.34,6792.55,6672.94,6830.0,86.17,192.69,135.44,76.34,100.59,103.28,100.0
184,68,6754.51,4037.52,5824.27,6715.7,6810.15,6687.9,6848.0,86.17,194.69,137.59,79.28,100.79,106.08,100.0
185,134,6797.56,4074.79,5889.96,6765.33,6860.39,6739.65,6898.0,86.11,193.46,136.63,99.25,100.48,103.5,100.0
186,92,6840.62,4069.41,5912.71,6806.19,6902.05,6778.69,6940.0,86.11,194.76,138.49,102.27,100.68,105.92,100.0
187,114,6883.67,4086.17,5957.45,6854.11,6952.35,6830.69,6990.0,86.11,194.48,138.52,95.84,100.59,103.99,100.0
188,125,6926.73,4113.69,6012.75,6905.41,7002.75,6882.68,7040.0,86.11,194.97,139.4,102.59,100.79,103.99,100.0
189,130,6969.78,4145.8,6072.44,6958.21,7053.24,6934.67,7090.0,86.11,195.79,140.62,105.6,100.99,103.99,100.0
190,102,7012.84,4196.78,6103.47,7004.18,7103.83,6984.68,7140.0,86.11,102.03,141.93,112.06,101.19,103.99,100.0
191,63,7032.78,4208.76,6095.38,7014.3,7116.14,6996.45,7153.0,86.11,102.03,142.19,105.75,101.38,102.46,100.0
192,63,7052.77,4220.75,6087.82,7033.07,7128.61,7008.71,7166.0,86.03,102.03,141.13,88.46,101.06,101.47,100.0
193,100,7095.74,4269.73,6117.75,7071.53,7178.25,7058.42,7216.0,85.95,102.03,140.13,76.92,100.73,100.58,100.0
194,122,7138.72,4320.75,6169.57,7113.13,7228.64,7109.55,7266.0,85.95,102.03,140.36,83.2,100.78,102.25,100.0
195,68,7163.74,4337.73,6166.95,7130.94,7246.15,7125.46,7284.0,85.95,102.03,141.24,100.38,100.97,104.17,100.0
196,137,7206.69,4388.75,6233.71,7178.46,7296.49,7176.3,7334.0,85.89,102.03,140.48,95.03,100.67,101.68,100.0
197,83,7246.74,4420.73,6245.85,7212.46,7329.06,7207.13,7367.0,85.89,102.03,141.73,98.0,100.86,104.34,100.0
198,68,7271.8,4437.71,6243.14,7235.47,7346.73,7222.76,7385.0,85.88,102.03,141.41,89.98,100.66,104.75,100.0
199,159,7314.71,4488.73,6313.5,7280.67,7396.91,7273.88,7435.0,85.82,102.03,140.71,90.41,100.37,102.24,100.0
200,92,7357.62,4529.71,6334.52,7325.99,7438.63,7313.55,7477.0,85.82,102.03,141.95,93.36,100.55,104.65,100.0
201,85,7399.71,4563.7,6348.58,7363.53,7473.4,7346.09,7512.0,85.82,102.03,141.89,94.93,100.48,104.92,100.0
202,69,7425.8,4581.68,6346.75,7384.54,7492.24,7363.69,7531.0,85.82,102.03,141.65,95.96,100.31,102.81,100.0
203,97,7468.68,4627.67,6373.24,7426.52,7539.22,7409.5,7578.0,85.76,102.03,141.03,83.96,100.03,102.37,100.0
204,88,7511.57,4664.65,6414.35,7470.19,7577.21,7446.36,7616.0,85.76,102.03,93.77,87.33,100.03,102.29,100.0
205,114,7554.45,4715.67,6461.24,7516.97,7627.16,7497.34,7666.0,85.76,102.03,93.77,93.57,99.91,101.95,100.0
206,72,7583.57,4736.65,6486.35,7536.23,7649.12,7517.05,7688.0,85.76,102.03,93.77,105.49,100.09,104.58,100.0
207,127,7626.43,4787.67,6533.24,7581.89,7699.03,7569.09,7738.0,85.72,102.03,93.77,91.33,99.83,104.08,100.0
