day,d,bm,fl,dcl,ai,mle,mle50,op,bm_q,fl_q,dcl_q,ai_q,mle_q,mle50_q,op_q
0,63,17.0,-38.0,-15.0,17.0,17.0,17.0,13.0,92.0,202.0,156.0,92.0,92.0,92.0,100.0
1,53,24.14,-80.12,-40.0,33.28,24.0,24.0,16.0,91.71,190.25,156.0,73.43,92.0,92.0,100.0
2,77,55.48,-93.72,-31.6,66.91,55.0,55.0,43.0,91.33,181.2,137.2,67.24,92.0,92.0,100.0
3,103,101.07,-80.31,3.98,102.32,101.0,101.0,93.0,91.19,179.17,134.83,70.82,92.0,92.0,100.0
4,98,146.67,-73.02,33.55,144.36,141.5,141.5,141.0,91.19,181.43,136.86,84.09,115.0,115.0,100.0
5,65,166.07,-99.27,29.68,162.05,151.41,151.41,156.0,91.19,182.5,137.75,94.62,110.17,110.17,100.0
6,132,211.55,-57.11,94.29,202.41,203.46,203.46,206.0,90.95,179.67,134.78,80.72,104.09,104.09,100.0
7,99,257.02,-50.16,123.74,244.61,248.19,248.19,255.0,90.95,184.1,139.1,84.4,108.54,108.54,100.0
8,134,302.49,-8.52,187.92,288.65,301.41,301.41,305.0,90.95,184.73,139.64,88.07,106.43,106.43,100.0
9,109,347.97,6.4,225.42,339.46,355.46,355.46,355.0,90.95,188.17,143.0,101.62,109.9,109.9,100.0
10,135,393.44,46.82,288.46,392.16,410.31,410.31,405.0,90.95,189.15,143.92,105.4,109.7,109.7,100.0
11,52,399.97,2.89,267.18,389.56,406.0,406.0,407.0,90.95,191.86,146.57,109.2,112.62,112.62,100.0
12,104,445.27,12.56,299.81,432.65,455.5,455.5,457.0,90.6,188.67,142.73,86.17,109.01,109.01,100.0
13,75,474.97,-7.0,303.22,462.75,476.38,476.38,482.0,90.6,189.12,143.19,89.79,108.24,108.24,100.0
14,58,487.74,-42.92,290.27,480.27,481.79,481.79,490.0,90.46,187.82,141.88,80.97,105.18,105.18,100.0
15,134,532.83,-1.78,354.38,524.48,532.93,532.93,540.0,90.18,185.72,139.78,88.43,102.27,102.27,100.0
16,70,557.74,-25.7,353.44,548.45,550.68,550.68,560.0,90.18,187.84,141.89,92.07,104.49,104.49,100.0
17,63,575.73,-55.97,346.14,568.57,562.74,562.74,573.0,90.01,186.55,140.6,85.75,101.88,101.88,100.0
18,59,589.84,-89.5,335.59,586.62,572.02,572.02,582.0,89.78,185.05,139.1,81.91,99.45,99.45,100.0
19,132,634.6,-49.25,398.82,621.78,620.62,620.62,632.0,89.52,183.5,137.55,70.33,97.21,97.21,100.0
20,103,679.36,-38.88,432.17,662.39,670.11,670.11,682.0,89.52,185.26,139.3,81.22,98.98,98.98,100.0
21,87,721.6,-44.71,449.31,703.19,706.78,706.78,719.0,89.52,185.67,139.71,92.4,100.66,100.66,100.0
22,160,766.35,22.59,519.03,750.44,756.53,756.53,769.0,89.5,185.4,139.44,94.5,99.51,99.51,100.0
23,129,811.1,57.61,577.43,799.53,807.04,807.04,819.0,89.5,187.96,141.21,98.18,101.02,101.02,100.0
24,168,855.85,131.02,648.66,850.46,858.27,858.27,869.0,89.5,189.19,142.46,101.85,102.46,102.46,100.0
25,140,900.6,175.16,716.6,904.13,910.2,910.2,919.0,89.5,191.71,144.1,107.35,103.86,103.86,100.0
26,41,896.85,119.61,684.83,889.59,898.6,898.6,910.0,89.5,193.1,145.55,111.08,105.2,105.2,100.0
27,44,896.29,68.06,656.87,891.63,890.81,890.81,904.0,89.12,191.1,143.93,83.93,103.57,103.57,100.0
28,54,905.91,27.4,639.9,912.26,894.01,894.01,908.0,88.77,189.32,141.93,66.73,101.61,101.61,100.0
29,213,950.16,121.38,710.21,941.54,943.77,943.77,958.0,88.5,187.97,140.62,58.56,99.51,99.51,100.0
30,73,978.91,99.0,712.2,971.82,966.36,966.36,981.0,88.5,190.76,142.02,85.43,100.8,100.8,100.0
31,179,1023.1,183.0,782.87,1017.19,1015.95,1015.95,1031.0,88.38,190.0,141.34,90.73,99.17,99.17,100.0
32,104,1067.29,190.85,815.55,1066.52,1066.12,1066.12,1081.0,88.38,192.31,142.65,98.65,100.36,100.36,100.0
33,76,1099.1,170.64,820.12,1091.33,1091.37,1091.37,1107.0,88.38,192.42,142.86,102.38,101.51,101.51,100.0
34,79,1133.96,153.76,827.97,1123.38,1120.35,1120.35,1136.0,88.29,191.76,142.29,93.91,100.04,100.04,100.0
35,94,1178.07,152.15,851.05,1165.96,1164.93,1164.93,1180.0,88.22,191.21,141.84,85.16,98.84,98.84,100.0
36,66,1199.96,168.62,869.16,1187.58,1181.6,1181.6,1196.0,88.22,99.08,95.79,88.75,98.65,98.65,100.0
37,141,1243.98,218.15,917.05,1230.65,1230.22,1230.22,1246.0,88.05,99.08,95.79,86.14,97.23,97.23,100.0
38,42,1241.96,210.62,911.16,1225.3,1223.13,1223.13,1238.0,88.05,99.08,95.79,94.69,98.17,98.17,100.0
39,2,1200.1,163.08,865.26,1190.67,1176.68,1176.68,1190.0,87.72,99.08,95.79,73.26,96.89,96.89,100.0
40,57,1213.54,170.54,874.36,1217.22,1185.04,1185.04,1197.0,87.11,99.08,95.79,53.1,97.28,97.28,100.0
41,58,1228.09,179.0,884.47,1245.57,1195.16,1195.16,1205.0,86.9,99.08,95.79,56.7,95.77,95.77,100.0
42,77,1261.75,206.46,913.57,1283.62,1224.97,1224.97,1232.0,86.69,99.08,95.79,77.9,94.38,94.38,100.0
43,127,1305.06,256.0,961.47,1332.34,1271.76,1271.76,1282.0,86.63,99.08,95.79,97.43,93.59,93.59,100.0
44,54,1315.75,260.46,967.57,1335.7,1278.49,1278.49,1286.0,86.63,99.08,95.79,101.28,94.55,94.55,100.0
